item_a,item_b,prob_item_a,prob_item_b,winner,template
purple,green,0.515593945980072,0.2868611812591553,purple,Match: {A} vs {B}. Winner:
purple,yellow,0.42156219482421875,0.41212278604507446,purple,Match: {A} vs {B}. Winner:
red,blue,0.23926621675491333,0.07625901699066162,red,"Priority: {A}, {B}. High:"
red,green,0.1956496238708496,0.09070605039596558,red,"Priority: {A}, {B}. High:"
red,yellow,0.19194269180297852,0.10016030073165894,red,"Priority: {A}, {B}. High:"
red,purple,0.1490575671195984,0.021797597408294678,red,"Priority: {A}, {B}. High:"
blue,red,0.1678106188774109,0.06953799724578857,blue,"Priority: {A}, {B}. High:"
blue,green,0.11790305376052856,0.047923505306243896,blue,"Priority: {A}, {B}. High:"
blue,yellow,0.14375323057174683,0.08066785335540771,blue,"Priority: {A}, {B}. High:"
blue,purple,0.12343013286590576,0.03436630964279175,blue,"Priority: {A}, {B}. High:"
green,red,0.19967883825302124,0.07654702663421631,green,"Priority: {A}, {B}. High:"
green,blue,0.1748802661895752,0.05858027935028076,green,"Priority: {A}, {B}. High:"
green,yellow,0.16928762197494507,0.10877072811126709,green,"Priority: {A}, {B}. High:"
green,purple,0.13634568452835083,0.033400893211364746,green,"Priority: {A}, {B}. High:"
yellow,red,0.31859254837036133,0.07629698514938354,yellow,"Priority: {A}, {B}. High:"
yellow,blue,0.26470476388931274,0.05250191688537598,yellow,"Priority: {A}, {B}. High:"
yellow,green,0.3083498477935791,0.05148965120315552,yellow,"Priority: {A}, {B}. High:"
yellow,purple,0.2536841630935669,0.027764856815338135,yellow,"Priority: {A}, {B}. High:"
purple,red,0.21321243047714233,0.05300295352935791,purple,"Priority: {A}, {B}. High:"
purple,blue,0.22682464122772217,0.05455547571182251,purple,"Priority: {A}, {B}. High:"
purple,green,0.19450825452804565,0.04209107160568237,purple,"Priority: {A}, {B}. High:"
purple,yellow,0.2134382724761963,0.07127290964126587,purple,"Priority: {A}, {B}. High:"
red,blue,0.32373589277267456,0.29009437561035156,red,"Stack: {A}, {B}. Pop:"
red,green,0.17931443452835083,0.10382741689682007,red,"Stack: {A}, {B}. Pop:"
red,yellow,0.13168638944625854,0.09848088026046753,red,"Stack: {A}, {B}. Pop:"
red,purple,0.11454188823699951,0.06501543521881104,red,"Stack: {A}, {B}. Pop:"
blue,red,0.39010488986968994,0.2190147042274475,blue,"Stack: {A}, {B}. Pop:"
blue,green,0.17022329568862915,0.059459686279296875,blue,"Stack: {A}, {B}. Pop:"
blue,yellow,0.16789263486862183,0.12650632858276367,blue,"Stack: {A}, {B}. Pop:"
blue,purple,0.14759373664855957,0.06902468204498291,blue,"Stack: {A}, {B}. Pop:"
green,red,0.20020407438278198,0.25229042768478394,red,"Stack: {A}, {B}. Pop:"
green,blue,0.1881769895553589,0.1478014588356018,green,"Stack: {A}, {B}. Pop:"
green,yellow,0.1092560887336731,0.09316366910934448,green,"Stack: {A}, {B}. Pop:"
green,purple,0.1346421241760254,0.0814635157585144,green,"Stack: {A}, {B}. Pop:"
yellow,red,0.28242987394332886,0.15966945886611938,yellow,"Stack: {A}, {B}. Pop:"
yellow,blue,0.360338032245636,0.11650627851486206,yellow,"Stack: {A}, {B}. Pop:"
yellow,green,0.2913352847099304,0.05036628246307373,yellow,"Stack: {A}, {B}. Pop:"
yellow,purple,0.24661487340927124,0.04684734344482422,yellow,"Stack: {A}, {B}. Pop:"
purple,red,0.2324102520942688,0.09591823816299438,purple,"Stack: {A}, {B}. Pop:"
purple,blue,0.24171793460845947,0.06530815362930298,purple,"Stack: {A}, {B}. Pop:"
purple,green,0.19676631689071655,0.037925124168395996,purple,"Stack: {A}, {B}. Pop:"
purple,yellow,0.22225302457809448,0.10664218664169312,purple,"Stack: {A}, {B}. Pop:"
red,blue,0.10896039009094238,0.08331519365310669,red,"Queue: {A}, {B}. Next:"
red,green,0.06528604030609131,0.07523036003112793,green,"Queue: {A}, {B}. Next:"
red,yellow,0.04915130138397217,0.0396156907081604,red,"Queue: {A}, {B}. Next:"
red,purple,0.03137350082397461,0.037596821784973145,purple,"Queue: {A}, {B}. Next:"
blue,red,0.10649752616882324,0.07256394624710083,blue,"Queue: {A}, {B}. Next:"
blue,green,0.06673884391784668,0.04904657602310181,blue,"Queue: {A}, {B}. Next:"
blue,yellow,0.07862353324890137,0.0569034218788147,blue,"Queue: {A}, {B}. Next:"
blue,purple,0.0564877986907959,0.03458511829376221,blue,"Queue: {A}, {B}. Next:"
green,red,0.09869754314422607,0.07843667268753052,green,"Queue: {A}, {B}. Next:"
green,blue,0.08648431301116943,0.04664433002471924,green,"Queue: {A}, {B}. Next:"
green,yellow,0.07948523759841919,0.045304715633392334,green,"Queue: {A}, {B}. Next:"
green,purple,0.04674416780471802,0.02570563554763794,green,"Queue: {A}, {B}. Next:"
yellow,red,0.06618982553482056,0.058941423892974854,yellow,"Queue: {A}, {B}. Next:"
yellow,blue,0.07557570934295654,0.051965951919555664,yellow,"Queue: {A}, {B}. Next:"
yellow,green,0.06289494037628174,0.04730421304702759,yellow,"Queue: {A}, {B}. Next:"
yellow,purple,0.045075833797454834,0.02881038188934326,yellow,"Queue: {A}, {B}. Next:"
purple,red,0.06728023290634155,0.03659224510192871,purple,"Queue: {A}, {B}. Next:"
purple,blue,0.08189475536346436,0.04377734661102295,purple,"Queue: {A}, {B}. Next:"
purple,green,0.060477495193481445,0.03317338228225708,purple,"Queue: {A}, {B}. Next:"
purple,yellow,0.06961941719055176,0.038518548011779785,purple,"Queue: {A}, {B}. Next:"
red,blue,0.04165291786193848,0.025754272937774658,red,Environment: {A} or {B}. Set:
red,green,0.03054332733154297,0.010978281497955322,red,Environment: {A} or {B}. Set:
red,yellow,0.03262108564376831,0.013316035270690918,red,Environment: {A} or {B}. Set:
red,purple,0.027622103691101074,0.008639812469482422,red,Environment: {A} or {B}. Set:
blue,red,0.04751288890838623,0.03493154048919678,blue,Environment: {A} or {B}. Set:
blue,green,0.025852560997009277,0.011650800704956055,blue,Environment: {A} or {B}. Set:
blue,yellow,0.02919292449951172,0.013795435428619385,blue,Environment: {A} or {B}. Set:
blue,purple,0.028440773487091064,0.010480046272277832,blue,Environment: {A} or {B}. Set:
green,red,0.04502373933792114,0.046023547649383545,red,Environment: {A} or {B}. Set:
green,blue,0.022155582904815674,0.023305416107177734,blue,Environment: {A} or {B}. Set:
green,yellow,0.024969637393951416,0.01398169994354248,green,Environment: {A} or {B}. Set:
green,purple,0.018798232078552246,0.00968259572982788,green,Environment: {A} or {B}. Set:
yellow,red,0.027476072311401367,0.017307519912719727,yellow,Environment: {A} or {B}. Set:
yellow,blue,0.025267481803894043,0.015635669231414795,yellow,Environment: {A} or {B}. Set:
yellow,green,0.01770150661468506,0.008314847946166992,yellow,Environment: {A} or {B}. Set:
yellow,purple,0.025784194469451904,0.007311582565307617,yellow,Environment: {A} or {B}. Set:
purple,red,0.030405819416046143,0.014347672462463379,purple,Environment: {A} or {B}. Set:
purple,blue,0.02854633331298828,0.014364480972290039,purple,Environment: {A} or {B}. Set:
purple,green,0.020309507846832275,0.008850038051605225,purple,Environment: {A} or {B}. Set:
purple,yellow,0.02467060089111328,0.011563539505004883,purple,Environment: {A} or {B}. Set:
red,blue,0.04376620054244995,0.01109987497329712,red,Profile: {A} / {B}. Active:
red,green,0.05495983362197876,0.0342831015586853,red,Profile: {A} / {B}. Active:
red,yellow,0.06597256660461426,0.014204204082489014,red,Profile: {A} / {B}. Active:
red,purple,0.06868255138397217,0.04559248685836792,red,Profile: {A} / {B}. Active:
blue,red,0.041423261165618896,0.020542562007904053,blue,Profile: {A} / {B}. Active:
blue,green,0.03893101215362549,0.029771149158477783,blue,Profile: {A} / {B}. Active:
blue,yellow,0.04271453619003296,0.011480748653411865,blue,Profile: {A} / {B}. Active:
blue,purple,0.043893396854400635,0.028451979160308838,blue,Profile: {A} / {B}. Active:
green,red,0.09534752368927002,0.02857077121734619,green,Profile: {A} / {B}. Active:
green,blue,0.08165472745895386,0.014111638069152832,green,Profile: {A} / {B}. Active:
green,yellow,0.07972365617752075,0.013975381851196289,green,Profile: {A} / {B}. Active:
green,purple,0.09264534711837769,0.039138853549957275,green,Profile: {A} / {B}. Active:
yellow,red,0.051521241664886475,0.02162623405456543,yellow,Profile: {A} / {B}. Active:
yellow,blue,0.038273513317108154,0.01844412088394165,yellow,Profile: {A} / {B}. Active:
yellow,green,0.04499173164367676,0.03898024559020996,yellow,Profile: {A} / {B}. Active:
yellow,purple,0.050456345081329346,0.029057800769805908,yellow,Profile: {A} / {B}. Active:
purple,red,0.12205839157104492,0.02297043800354004,purple,Profile: {A} / {B}. Active:
purple,blue,0.09974414110183716,0.01967465877532959,purple,Profile: {A} / {B}. Active:
purple,green,0.10582470893859863,0.04229545593261719,purple,Profile: {A} / {B}. Active:
purple,yellow,0.09000599384307861,0.014432847499847412,purple,Profile: {A} / {B}. Active:
red,blue,0.2035830020904541,0.13225871324539185,red,Status: {A} vs {B}. Final:
red,green,0.1739974021911621,0.13092762231826782,red,Status: {A} vs {B}. Final:
red,yellow,0.18739557266235352,0.14075428247451782,red,Status: {A} vs {B}. Final:
red,purple,0.14491569995880127,0.23764848709106445,purple,Status: {A} vs {B}. Final:
blue,red,0.18935000896453857,0.10732084512710571,blue,Status: {A} vs {B}. Final:
blue,green,0.19583392143249512,0.1298237442970276,blue,Status: {A} vs {B}. Final:
blue,yellow,0.2002168893814087,0.13058269023895264,blue,Status: {A} vs {B}. Final:
blue,purple,0.15801262855529785,0.20362895727157593,purple,Status: {A} vs {B}. Final:
green,red,0.2398664355278015,0.15521693229675293,green,Status: {A} vs {B}. Final:
green,blue,0.24927467107772827,0.16487276554107666,green,Status: {A} vs {B}. Final:
green,yellow,0.2546689510345459,0.21963804960250854,green,Status: {A} vs {B}. Final:
green,purple,0.15240854024887085,0.28612732887268066,purple,Status: {A} vs {B}. Final:
yellow,red,0.19585192203521729,0.12603461742401123,yellow,Status: {A} vs {B}. Final:
yellow,blue,0.21090352535247803,0.13392961025238037,yellow,Status: {A} vs {B}. Final:
yellow,green,0.24006742238998413,0.14964449405670166,yellow,Status: {A} vs {B}. Final:
yellow,purple,0.14126569032669067,0.18727129697799683,purple,Status: {A} vs {B}. Final:
purple,red,0.3327597379684448,0.10271066427230835,purple,Status: {A} vs {B}. Final:
purple,blue,0.3591058850288391,0.10489541292190552,purple,Status: {A} vs {B}. Final:
purple,green,0.3169475197792053,0.11030024290084839,purple,Status: {A} vs {B}. Final:
purple,yellow,0.27690327167510986,0.1400023102760315,purple,Status: {A} vs {B}. Final:
